Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2018S01,S1   2018,2018,S,Semi-annual,1631,SIDS: Atlantic and Indian Ocean,3,Container ships,522,
2018S01,S1   2018,2018,S,Semi-annual,1631,SIDS: Atlantic and Indian Ocean,4,Dry breakbulk carriers,430,
2018S01,S1   2018,2018,S,Semi-annual,1631,SIDS: Atlantic and Indian Ocean,5,Dry bulk carriers,154,
2018S01,S1   2018,2018,S,Semi-annual,1631,SIDS: Atlantic and Indian Ocean,6,Roll-on/ roll-off ships,13,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,0,All ships,10827,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,1,Passenger ships,4596,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,2,Liquid bulk carriers,1880,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,3,Container ships,1766,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,4,Dry breakbulk carriers,1590,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,5,Dry bulk carriers,227,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,6,Roll-on/ roll-off ships,576,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,7,Liquefied petroleum gas carriers,85,
2018S01,S1   2018,2018,S,Semi-annual,1632,SIDS: Caribbean,8,Liquefied natural gas carriers,107,
2018S01,S1   2018,2018,S,Semi-annual,1633,SIDS: Pacific,0,All ships,1686,
2018S01,S1   2018,2018,S,Semi-annual,1633,SIDS: Pacific,1,Passenger ships,646,
2018S01,S1   2018,2018,S,Semi-annual,1633,SIDS: Pacific,2,Liquid bulk carriers,144,
2018S01,S1   2018,2018,S,Semi-annual,1633,SIDS: Pacific,3,Container ships,410,
2018S01,S1   2018,2018,S,Semi-annual,1633,SIDS: Pacific,4,Dry breakbulk carriers,451,
2018S01,S1   2018,2018,S,Semi-annual,1633,SIDS: Pacific,5,Dry bulk carriers,13,
2018S01,S1   2018,2018,S,Semi-annual,1633,SIDS: Pacific,6,Roll-on/ roll-off ships,22,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),0,All ships,60244,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),1,Passenger ships,11749,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),2,Liquid bulk carriers,22389,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),3,Container ships,13833,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),4,Dry breakbulk carriers,7493,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),5,Dry bulk carriers,2396,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),6,Roll-on/ roll-off ships,1667,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),7,Liquefied petroleum gas carriers,507,
2018S01,S1   2018,2018,S,Semi-annual,1640,SIDS (Small island developing States) (UN-OHRLLS),8,Liquefied natural gas carriers,210,
2018S01,S1   2018,2018,S,Semi-annual,191,Croatia,0,All ships,31245,
2018S01,S1   2018,2018,S,Semi-annual,191,Croatia,1,Passenger ships,30265,
2018S01,S1   2018,2018,S,Semi-annual,191,Croatia,2,Liquid bulk carriers,260,
2018S01,S1   2018,2018,S,Semi-annual,191,Croatia,3,Container ships,202,
